-1.887862837001560212e+00,-3.410832550947205388e-01,3.439280125030749757e-01,1.341254904916934443e+00,4.081598532382305078e-01,-1.951791219227056590e-02,-5.468554039189471583e-01,-1.093311423105172014e-01,3.495558659505570986e-01,-1.998502471063980046e+00
-2.018319884892123273e-01,4.712019483079956661e-01,-1.713694230188335332e+00,2.156837537883150857e-01,1.876497205699109605e+00,-3.955614620528883907e-01,5.542506283293815450e-01,1.002830617931601775e+00,-1.405827933940388297e+00,2.531525818536657646e-02
1.810325119676051031e+00,-8.602133826471239919e-01,1.354323363681529946e+00,3.243326334577828485e-01,3.355791520568341402e-01,-7.258376286740285677e-01,-7.880547127938644092e-01,1.160167233581292257e+00,-1.545271355118369661e+00,-1.993611243000075195e-01
-1.823571091101851005e+00,1.181055469530779112e+00,-8.013099692066396607e-01,4.382513081122865750e-01,1.705711789689968061e+00,8.021784171590712331e-01,-5.637927898338662702e-01,1.549818354018992206e-01,4.617866575572722176e-01,-1.439693159992797344e+00
-3.113268886652024392e+00,1.190893598124955099e+00,3.137334927676253660e+00,-2.025435142248491083e+00,2.194027104368968750e+00,2.334060627973605584e+00,-1.083790965286835828e+00,2.538007300952139111e+00,-2.173479995492939132e+00,4.992849079643820742e-01
-4.593617290814123177e-01,-5.652293111454614882e-01,-5.661311164512901062e-01,7.575759010511313729e-01,4.377817137222236171e-02,1.246379494324521414e-01,1.654230793275998090e-01,-7.875007922787068404e-01,4.545028839323175807e-01,1.106099229777247839e+00
-6.343645419891807968e-01,-9.820584646163807996e-01,6.427344954770362051e-01,-1.892869740117979482e+00,6.924337417038751719e-01,-1.240964430072749036e-01,1.686781113854495158e-04,-3.113460696772685776e-01,-1.774752337181295936e-01,-6.119598087690611976e-01
2.081016967412718355e+00,-2.024162447801135745e+00,2.564374913227097652e-01,9.144815926872652545e-01,1.577610433397556244e+00,4.987563535331870357e-01,-6.997074148094498680e-01,5.446057393385963508e-01,3.216830037854839230e-01,1.068286989132255727e+00
2.096703356605862822e+00,-6.614800083171841205e-01,4.847720435615016088e-01,-4.395322311762447920e-02,-1.331845758558377613e+00,1.459445794535901175e+00,4.666367844070378745e-01,1.431236853520792662e+00,-6.886135821066081686e-01,3.163953972001245507e-01
-1.209486941969970530e+00,-8.425585879600286932e-01,-1.845487181507203145e+00,-7.718422932188105934e-01,2.307302029816470645e-01,-3.131749212694548978e-01,6.810826182503230131e-01,9.222374768665045908e-01,-7.726244412555542951e-01,8.516603626377202696e-01
1.698123355340338536e-01,-1.405336678869711919e+00,-4.532069790448268187e-01,1.833509316086655017e-01,1.233571257285149159e+00,-9.094401039773792883e-01,6.855500252896819247e-02,1.292421648477949603e+00,-1.013233779048069216e+00,4.428202303444851440e-01
1.183017474187812168e-01,-1.061153132958118750e+00,1.100614605319099881e-01,-1.786930047357878415e+00,-2.107402469004189705e+00,1.019466708320522219e+00,2.535863179071526918e-01,1.058615531363429341e-01,4.565899319652884647e-01,9.251848177534231776e-02
2.898539729166517365e+00,-2.492209039231816359e+00,4.007397823381101398e-01,5.721824621714807213e-01,-2.611381444813299924e-01,1.021339309420673747e+00,7.943549061181422177e-02,-5.704790164836162081e-01,-7.710314749114506316e-01,1.233598937343679952e-01
6.033706277558721354e-01,-3.193193469493253028e-02,-1.127999395696212437e+00,1.158607227294157660e+00,-5.210015990216936288e-01,-1.182544525564807936e+00,-9.411842685220073168e-02,-5.323252507625297891e-01,7.235775320408784905e-01,-1.106935351400033518e+00
1.566109532177578867e+00,3.727445992000588681e+00,-2.278982038880362770e-01,-1.189801586317780879e+00,1.190178560924285645e+00,3.416855023868522467e-01,4.294509822902647378e-01,1.249036841621082861e+00,-2.026225043621250055e-01,7.137530612459190849e-01
-9.772981257219249818e-01,-6.178496107363472545e-01,-6.921385080058959360e-01,-1.004070890394608950e+00,-2.523056309265950606e-03,5.010086504858600742e-01,2.156867828106115437e-01,-1.295967787110149094e-01,3.518563961277718088e-01,1.362946127128105589e+00
2.899843269776738747e-03,-1.150309382006198700e+00,-1.760585377879952396e-01,1.708556588806397603e+00,1.206471513417959551e+00,2.857296451337767995e-01,1.525003846654561339e-02,-1.422606751660380475e-01,-1.978442748022823716e+00,1.047157290854523914e+00
6.789239418375744295e-01,1.561715068858058109e+00,-8.935003021401306533e-01,-5.992871651686721979e-01,-9.047879519763627962e-03,3.754375284696270104e-02,3.612330470431621143e-01,-1.406224151137012157e+00,3.128263801517845999e-01,-3.540537610520426703e-01
-8.701648966147311759e-01,-2.629850711268498231e-01,-1.019816938417931418e+00,-8.383595112753381429e-01,4.706027835246130997e-01,7.226363592830877813e-01,2.792425907510984739e-01,-1.505827070673187162e-01,6.037493849341942775e-01,5.498811354120977102e-01
-1.631672259373871059e+00,-4.898671136727983377e-01,-6.546697990297762892e-01,1.261748701450495502e-01,1.956078875338147227e-01,4.466918969813887808e-01,5.963277141033417328e-01,1.026073429926625646e+00,-3.082127700162739375e-02,8.758785465981585583e-01
-2.908528094072890813e-01,4.965347333186989620e-01,-3.669555855249813647e-01,-7.493954152342314767e-01,-1.169333208309269345e+00,4.876546854835543399e-01,8.369635914397126619e-01,6.058715015180599073e-01,-3.650324150885354557e-01,9.791969031647032029e-01
1.896569635196557968e+00,-1.877560569518606837e+00,-6.113985605640589495e-03,1.495646578438636576e+00,1.865101745481761997e+00,-1.174010156960765272e-01,-8.718239879631006772e-01,1.647135079133744961e-01,-4.889257695950433719e-02,3.799058414966216546e-01
-8.090875358482252366e-01,1.976564779939691707e+00,-1.413283831277961922e-01,-5.402193473811105484e-01,3.461000301218982722e-01,-7.196515438329207370e-01,-1.134265507183454674e-01,-1.993868531884870898e-01,1.585464265493954361e-01,-1.652160924806809872e+00
-1.133191788259144017e+00,-7.844563092782322888e-01,-8.272062203829563254e-01,1.266833526339810334e-01,-1.137249967059897449e+00,-6.207690849696672064e-01,3.223179607351683851e-01,-7.092954286363970517e-01,-6.909354299639620667e-01,-4.801345505957612669e-01
4.131061292195534307e+00,-1.825126107093548056e+00,-6.706269254733794316e-01,2.332111352922776604e+00,2.067286961893066266e+00,8.763969373068707103e-02,-4.802534538334559122e-01,1.314057673288828498e+00,2.642838093926597742e-01,8.702660542741618155e-01
-1.977891135343829765e+00,-3.453072527821753335e-01,3.662160073001764493e-01,1.530556668196872083e+00,-8.985410290032326552e-02,1.841557477110280949e+00,-4.025456248985947449e-01,-1.024115776064882466e+00,1.808324471964154689e+00,2.183506509591229550e-01
9.036672008100067321e-01,2.223039531530307311e+00,5.771185961370324247e-01,1.788565330095552630e+00,-1.921145158533187125e+00,-1.102193828603073855e-01,5.152010218346800841e-01,1.036030315651047529e+00,-2.107710567981167848e+00,1.062761323284869164e+00
-8.348941527686196684e-01,-3.396625449764810178e-01,-1.722649779005129611e+00,5.859890183592739721e-01,-1.330646309334412025e-01,-2.313911697445755200e-01,3.871485130547016595e-01,6.722919230963673165e-01,1.655055162843573346e-01,1.878823881985501598e-01
1.810265485480442083e+00,1.895203492050185012e+00,2.671741813757992356e-01,1.947180188206967810e-01,-4.302036549121390219e-01,2.758305851838470102e-01,-5.339940024097454829e-01,-1.978909553264193155e+00,3.361993528149021526e-01,7.785174604460735892e-02
-6.688904647890383526e-01,-7.958722484868341329e-02,-1.994971283463057077e+00,2.559009234119454801e-01,-5.655105311607947494e-01,-1.299962938603927087e+00,6.882408361284164666e-01,3.765663652849333687e-01,-1.960675865889442426e-01,-1.061870000924581836e+00
-6.429361581709047702e-01,7.386997754694152318e-01,-1.296926558925809436e+00,3.902318535901241892e-01,3.417402221725365785e-01,-1.484591838386310758e-01,5.055239776381603711e-01,-1.886490755283306564e-01,4.097396230673395756e-01,-3.983432184018417255e-01
-2.947957280612713005e-01,4.206435455496248532e-01,-7.732145450446663570e-01,1.408136934682878705e-01,-1.071891129249963603e-01,-7.984321934152610600e-01,6.085152828144079207e-01,-3.376897406304137927e-01,-5.194662735009375476e-01,2.381957976774708441e-01
-6.730634681517471130e-01,-1.137610093191792626e-01,-8.639753588583064525e-01,-1.245332710283694050e-01,1.021811015648566912e+00,-1.516958651161396832e+00,4.942092100708333491e-01,-7.732013970080653387e-01,-6.172775348657743022e-01,3.911781604295969661e-01
6.789906288538538615e-01,1.285739587694687991e+00,-1.568985689279570050e-01,-1.263919319210587755e+00,-6.554180963425693118e-01,-3.259562231551914047e-01,4.579095224292452637e-01,-6.207328457878612538e-01,5.943712090921933200e-01,-1.141554353839545399e+00
-7.994197071517167297e-01,6.152653897596929156e-01,-1.444439156072106156e+00,8.670059887480487948e-01,3.558894679940532296e-02,-1.269047677278501152e-01,4.535276152085752632e-01,-5.948735211484790231e-01,1.646640070394991273e-01,-3.772717517773659379e-01
-1.318295089576750678e+00,-8.261391651598705144e-01,4.551155059739715458e-01,-4.727410799838987487e-01,6.510803493893403404e-01,-2.613505230217073039e-01,-1.296688855147663522e-01,-2.651445805371021258e+00,-1.622737893779392149e+00,-6.360650489917279993e-01
-1.513709582144480592e+00,-3.598021130444042925e-01,-3.909060264069567220e-02,6.447482495654320855e-01,1.104453785892225204e+00,-1.986734721746180043e-01,1.097913471357406523e-01,1.883246484121292141e+00,-1.029650523104285176e+00,-3.348910239895505292e+00
-1.698019881533010755e+00,-1.301630433683529375e+00,-9.685018508519913638e-01,-6.103771990693356020e-02,-3.393754572704686390e-01,-5.671068338796367847e-01,2.254740444744329220e-01,1.273323376873715107e+00,4.647447744914169343e-01,8.509444512510371261e-01
-5.679987457786688232e-01,-9.983362996641179654e-01,-9.130895064892021740e-01,3.784616662972616757e-02,-1.132187450810748369e-01,-7.435818041228238195e-01,4.180201793678090839e-03,-9.195682537444112015e-01,9.880062321335273401e-01,1.046972965073596162e+00
1.296458105698364394e+00,3.347466135869754944e-01,-4.219645609120039054e-01,7.045890689699038090e-01,-9.144105091880545544e-01,-1.366258759118894828e+00,4.310810943574349546e-02,-7.379761726690246826e-02,2.375783962265768379e-01,-4.262878055101393393e-01
1.911858868953222546e+00,8.184596147000156030e-01,-6.923792179637968669e-01,-1.622334303122328902e-01,-9.234952464247035697e-02,7.133152238754461028e-01,8.789722658884345508e-02,-7.365253752955537303e-01,4.561186866499719605e-01,2.638141759763161232e-01
8.386005951248617918e-02,-4.324439366806654417e-01,-8.730076684471002046e-01,-5.567973431200481382e-01,1.741831637793761489e+00,7.990056623930948954e-01,-8.794618559892818099e-02,4.456823388755735138e-01,1.444905244751554111e-03,1.457594263935898971e+00
-1.730453910171789067e+00,-1.263496533185630710e+00,-1.592177869153454273e+00,-9.592052348760546354e-02,1.996292856282272821e+00,9.185062477541212633e-01,2.557146572455426536e-01,2.538993547415436137e-03,1.482948854264871108e-01,5.097488506129743691e-01
4.417048240338961596e-01,1.179017155048058374e+00,-1.201384008485025356e+00,-1.558952678497607991e+00,2.604982772095795762e-01,-1.308231225423946986e+00,1.066331801365328624e-01,-1.795169748392978715e+00,5.763165501469621477e-01,-7.856142784626710118e-02
-1.980650887982354780e+00,-3.905820312798974348e-01,-5.261304191625183480e-01,2.039414192825558469e+00,-6.247253076985525011e-01,1.209604387719772411e+00,2.483826650823869886e-01,-2.399050870179059991e-01,6.558947463431921143e-01,-7.410984025093987626e-02
5.873623606120175200e-01,-1.271588275667492551e+00,7.012007525861593815e-02,-1.282892687728790060e+00,-1.356115749598964637e+00,2.309570334646926515e-01,-1.929462825664624848e-01,8.280265486568240130e-01,2.611032729514601303e-01,4.068220363848861210e-01
2.575995953064943667e+00,-2.910847394180298142e-01,5.855155788513483062e-01,1.750709529120084262e+00,-4.961474222573710180e-01,-5.249646251615915915e-01,1.343950157036509774e-01,5.364021460031777044e-01,-9.936478618795592244e-01,-4.505996189992027279e-02
2.665306490339638845e+00,-4.437892586567656061e-01,3.201324186564238894e-01,6.386876125906112422e-01,1.511766218231539005e+00,-2.522684144989163491e-01,-1.278019941191446407e-01,-1.162532090709228694e+00,-4.767040344280038533e-01,4.776315253378625725e-01
-7.745727127098099851e-01,-5.593980075112282568e-01,-6.589126394441917611e-01,-1.672931251974590694e+00,3.856964732213877811e-01,-1.671028986144504902e+00,2.418521249451710542e-01,-4.662395771640973074e-01,-1.118254996641629084e+00,-1.117779443019359276e+00
2.552096521092730996e-01,-8.970655677024595986e-01,-1.563718762207311430e+00,-1.639468253356490601e+00,-8.751880832368557073e-01,1.961451112931375806e-01,6.316688218177846093e-01,-1.951177591260682964e-01,-2.103319270689503195e-01,5.358927387295078226e-01
-2.988139145380277473e+00,1.924940134218941834e+00,2.354983996485764397e+00,-2.487361267860639658e-01,-5.283467242877638581e-01,1.005336058822039691e+00,-2.342293470729099436e+00,3.908934139521810458e+00,1.638191816627711406e+00,1.181158574363993630e+00
7.341065926799068830e-03,1.136907835728797167e+00,-1.232453865386606173e+00,-1.696502214536088848e+00,-6.699586792454724771e-01,-3.251403640249230231e-01,5.645190385601699390e-01,4.371675696269780587e-01,1.573816440340601863e-01,-1.027868173638379234e+00
-3.714005759682056929e-02,-2.366383122291436103e-01,5.452442273137408257e+00,-8.152834892417533397e-02,1.487985707157383430e+00,1.159837390916594324e-01,3.219753220862010323e+00,1.941363517956613993e+00,-4.276540012127087453e-01,-9.935304180477612379e-02
-8.350679806627646640e-01,1.270024750939931835e+00,-4.662895237169267237e-01,6.076252829400939637e-02,-1.536044654248467145e+00,5.391870156681930482e-01,1.357334875458032331e+00,1.509020911082823657e+00,-1.277563461219584751e+00,-1.085542941750281543e+00
3.553757024481202786e-01,-1.378463599257995220e+00,4.007346873002411991e-01,-1.339004120230091077e+00,-1.922952376721416279e-01,2.471600576360252877e+00,-3.606192753390101147e-01,6.800725450906397462e-01,1.030515240751929573e+00,3.064898291795470908e-01
-2.699704847937611341e+00,1.084259049466758995e+00,1.552763110501643506e+00,-5.610923563857097562e-01,-5.450263971223903159e-01,1.644237544284333996e+00,-8.731902958808418491e-01,7.149313546790586615e-01,1.360860467955647080e+00,-5.781948876148106375e-01
7.419259806070177543e-01,2.646379398338635891e+00,1.408560585344911686e+00,3.087942715783149050e-01,2.263131198549307443e-01,-1.279002061186337524e+00,-4.095279574646363829e-01,1.922452089356701643e+00,1.984076148621413682e-01,1.502599008882474108e+00
-9.462078686204722366e-02,-1.310718333079704812e-01,5.782231458895191745e-01,-4.107955303210571452e-01,4.243826965720490785e-01,-2.927458969828624635e-01,-2.011234619294877679e-01,-7.440938074010398084e-01,-4.567238226474935603e-01,-4.018133251684966045e-01
-2.112139653436867215e-01,1.083861065364769144e-01,-8.881125484358395328e-01,1.692747865870563029e+00,1.103907295309665804e+00,8.489498595251308150e-03,5.091247487010621686e-01,-5.458729608904083763e-01,-1.539094200748750474e+00,1.828513439575776278e-01
-1.740753940632442376e+00,-1.287280709012547986e+00,-4.667303940374489812e-01,5.008935848950505365e-01,3.108551874057485231e-01,8.215185660552900559e-01,-2.778765646686509050e-01,-1.371733431551728888e+00,9.029365210281293797e-01,8.015411943168087028e-01
1.451807947603418691e+00,1.379575248760763984e+00,-7.792385052575656612e-01,-1.582391355731086025e+00,-5.610956883944369367e-02,-1.014622846815298240e+00,3.015818088040607137e-01,-1.137259207306288822e+00,7.044372420026193682e-01,-3.765485470652416011e-01
-3.982409156977396725e-01,-7.401473852347253413e-01,-6.604678455655820235e-01,-1.028672099487380809e+00,2.030794055628331318e-01,1.800820107412622439e+00,2.546533233152833420e-01,-4.126438221813475415e-01,4.993188403225895522e-01,4.414528901009179829e-01
2.552013335817565398e+00,9.001121856601018711e-02,2.223083536231522384e-01,1.567662036017952287e+00,5.772756100300302506e-01,1.144465432881710057e-02,2.355000976035174221e-01,7.860859058680629285e-01,-1.607889013982865656e+00,3.211637044683552378e-01
-5.833353502649599731e-01,-9.617007730331221804e-01,-2.060813533978714140e+00,2.456522671236485156e-01,1.151360742549469629e+00,-5.348893575231505881e-01,3.767884344453175660e-01,1.079627483400101562e-01,6.998964507852952766e-01,3.899958433425176341e-01
6.026840480250319487e-01,2.915000093557296612e+00,-1.254373330562568833e+00,-5.773668220776581039e-01,1.342058205708044127e+00,1.069938066476321836e+00,1.352713888247759622e-01,1.714383175926181557e-01,6.114118935523902426e-02,5.517190160126476117e-01
-8.602490252501879819e-01,-4.380470715946725435e-01,6.324358148179408667e-01,9.542341928482248603e-01,-6.950480210934023573e-01,1.934363342948132614e+00,-1.158743188891462772e+00,-3.660214437056565906e-01,1.130810190828442030e+00,7.603689990890071249e-01
-2.565612068350031638e+00,8.993200190503287672e-01,8.407695824665250006e-01,9.250778561910018294e-02,2.706886557180241959e-01,1.831049412943994259e+00,-7.028458040596498035e-01,4.952866669383998444e-01,6.509317205209539381e-01,1.257753790014494610e+00
9.414659584183139307e-01,-6.295747132022729842e-01,7.597138932415018475e-01,-1.061937545625886159e+00,1.921652738335791089e+00,-3.291225746783270067e-01,-6.107724232296987132e-01,-6.406500817950853133e-01,-1.018926093883116391e+00,-7.808851082845668090e-01
-7.313613223127782836e-01,-3.783352929239447437e-01,-1.121956764708085030e+00,5.967316335377783609e-01,-1.898860080822039276e+00,2.859829124756858021e-01,8.329861789623302926e-01,-1.057931606030849681e+00,3.344329389124254259e-01,-2.501447643588981529e-01
1.086665812117408869e+00,-1.542353052473848907e+00,-9.486144133655219912e-01,6.265423900202826690e-01,7.170952739186915448e-01,-3.930306317358022161e-01,-2.237860918001948474e-01,2.337005701907570732e-01,6.593377663177091286e-02,8.347311809610260536e-01
-9.302041614015633675e-01,1.310259079721987296e+00,3.513203883140053607e-01,-8.367093939081319265e-01,1.530937895981920427e+00,-5.024241587653932584e-01,-8.951483318764071884e-01,-1.070659501181857376e+00,1.316626861832711270e+00,8.313260620234146359e-01
2.777627069953594319e+00,-1.304390594255336655e+00,1.158131676167483137e+00,6.183879412938582121e-01,-3.110538595837809561e-01,9.001401845948916458e-01,-2.257129610740959968e-01,-1.036684838111121776e+00,-5.065171536552474096e-01,-2.398547524370757689e-01
-1.541654699063236045e+00,-9.448919010622651715e-01,-5.665512544335709055e-01,-3.712363288917773230e-01,-4.862177209740026762e-01,2.176031771351744082e-01,5.297352897338073463e-01,1.735080495356020158e+00,-3.140144100481822020e-01,7.796607179498766804e-01
-1.884539179199671011e-01,-1.042150422533332677e+00,2.010824732884514354e+00,1.000718016508254093e+00,-8.061049502890994811e-02,3.300602853973220729e-01,-6.585210433861019563e-01,-9.883472926552321347e-01,-4.820937637803285325e-01,-1.871765716795180001e+00
4.147161731502552184e-01,-8.170942848829017002e-01,-2.090551906720764658e-02,-1.879809266568344961e-01,2.538713790161563691e-02,1.115120044905151708e+00,-1.904439401646546293e-01,6.314651319339727176e-02,-2.360388225432951542e-02,9.330307149717831372e-01
3.963527277102931734e-01,6.047611043401385916e-02,5.709603116328973993e-01,1.845906871374079494e-01,7.774755115726951216e-01,-6.709572715983435076e-01,-3.245665379497513769e-01,3.395947597797905892e-01,3.542336855815953478e-01,-1.853458224006536148e-01
1.233476585943516612e+00,-1.106219002077767133e+00,-7.158931832809592999e-01,6.267067261916782206e-01,1.344317250094268390e+00,1.565133210949411602e+00,2.391147882653299472e-01,3.261711996333265251e-01,-1.861692402608081665e-01,-2.163822558802501461e-01
-1.314992581482244738e+00,-9.585064283189297096e-02,-6.472556686626577127e-01,6.194531731968031529e-01,-1.993594114770032011e+00,-4.999261409735535899e-01,4.470531912738429647e-01,-3.803021398225544525e-01,5.065213944121156331e-01,-1.684110244664971112e-01
-1.312388647141545794e+00,-4.316788474909052931e-01,-3.181170878510149458e-01,-9.068339963725312591e-01,1.193240552211382449e-01,-1.007778474591279672e+00,1.952753744685753190e-01,3.243492074360360133e-01,-5.536474684222377762e-01,5.222857718878993749e-01
-1.591623886865452642e+00,-1.177673193438283139e+00,-9.218286189797298968e-01,1.020034732751736062e+00,-8.476437699704248985e-01,7.401353675956857670e-01,3.761013082892707415e-01,2.088642265963868705e-01,1.136785341195518106e-01,1.924915354219407793e-01
1.532815555873995539e+00,5.840474997515056721e+00,-1.235155737056513159e+00,1.923026483035551737e-01,7.441856050881588969e-01,5.743877169522738635e-01,2.953333742484739455e-01,-1.398108656543707973e+00,5.869198927543789468e-01,4.928361309658912948e-01
-1.198944515931205101e+00,-4.705743263589298730e-01,1.611786975079731121e+00,-5.232299154698061283e-01,-8.620972055077870122e-01,-9.731788075854748143e-01,9.311258927188961754e-02,-2.359673953879749264e-01,-1.478870946400782982e+00,-6.718256062150773644e-01
3.006000979445668797e-01,1.496684113461807186e+00,-3.164903884613858298e-01,4.248549595810319768e-01,-1.071573965428827435e+00,-6.228011772277082247e-01,4.330052500025616813e-01,6.958150521957811030e-01,1.587983473261578293e-01,-6.108233828342567451e-01
-5.479704498816054259e-02,-1.552170854929746602e+00,2.191713280453041757e-01,-1.603768337169845681e+00,8.001037422408015243e-02,2.090784935640602527e+00,9.465286829172635252e-02,1.147528510925630796e+00,-4.648996142140154886e-01,1.269755272343376096e-01
-2.671906824447460305e-01,3.590954000877198737e+00,2.112930752940834545e+00,-2.288321580638564612e+00,6.730367526837098546e-02,4.503957388625565161e-01,-1.308259999123681405e+00,6.974477215721431866e-01,-1.418172509391774083e-01,8.756542112388619736e-02
5.469650560241913206e-01,-1.905181536418501187e+00,-1.456021437649491990e+00,6.370644999542017795e-01,1.007077985055397695e+00,2.506876521052434081e-01,4.012838784812637095e-03,-3.647978706402965621e-02,2.267045264945495298e-01,6.404723025822326443e-01
5.132735054512048700e-01,-4.703475075647963188e-01,-7.983749883391406676e-01,9.059680784673758147e-01,1.540565607505786638e-01,-5.742176603067604690e-01,8.261873807876470022e-02,2.414362048730122473e-02,3.818711896709378606e-01,-1.701143241808963369e+00
1.290935942944037906e+00,1.180505392578158119e+00,-1.098339898483458900e-02,-3.027183944435540841e-01,-7.609701394062999835e-01,-5.081906981238482057e-01,1.661668764222499484e-01,-1.046185483058010401e+00,9.035438166813113403e-01,-6.300877214097457824e-01
-1.689315730711561603e+00,-6.089932415630997520e-01,-1.244455141522387898e+00,1.961009163054162896e-02,-2.760516871935515537e-01,8.841765379730418539e-01,5.526306020918497763e-01,6.190642849379967005e-01,-1.370656215239506905e-02,9.189436152663802218e-03
1.361724175289075633e+00,1.520217991085961007e+00,1.283023271481299465e-01,1.401592622555221102e+00,-2.899255971602535897e+00,-4.734999867144477070e-01,3.506925220796073828e-01,-7.847327331039445353e-01,-1.679779006165645905e-01,-6.254439198197578875e-01
-5.226982634543819728e-01,3.801031783483210247e-01,-3.614955060466567421e-02,-1.977575451909831417e+00,-5.634128266615114899e-01,-5.476038433475836076e-01,-2.469177096565021989e-01,-5.429656820184566302e-01,5.371118732795705508e-01,-6.342510729045569562e-01
1.227980534678030144e+00,5.718220002040891536e+00,-2.254611404588964252e+00,-1.902313948385256248e+00,1.758515916486868225e+00,1.472494159955239246e+00,7.320775695068946209e-01,-1.491920115720551387e-01,6.285537982063971185e-01,-3.918276765863507038e-01
1.011206509114651597e+00,1.854928312493059117e+00,1.362069701780502129e+00,-5.116731513524307440e-01,3.390954092463711600e-01,-9.805538515847098680e-01,-5.217718586602585473e-01,1.600719796589978206e+00,-6.509005872056551345e-01,-4.983171009345870317e-01
-7.013144729157269053e-01,8.342327931678761299e-01,-1.982848382697098844e-01,-1.668941955810389954e+00,5.844726243916378294e-01,1.192145098685210680e+00,-4.034103804362254575e-02,1.016331110969783680e+00,-3.514475917659934945e-01,-7.455264820767026901e-01
5.696837722808237858e-01,-1.130412609256844281e+00,-5.668880498815734997e-02,2.708860759819575192e-01,-2.559926795808309841e+00,2.142377899585407586e-01,6.191382865192032181e-01,1.165417631562297163e-01,-4.100180624414252462e-01,9.603581709420087875e-02
4.835675393855143889e-01,-1.311742732854808968e-01,-8.859542061456865403e-01,-4.682201682260172526e-01,-1.085504076283585251e+00,-3.334526815448986548e-01,1.399035433624258411e-02,8.926993338484083829e-01,1.013790126969847799e-01,-1.000744707343502515e+00
-1.700399102652682404e-01,1.484649213321001193e+00,-1.071210875678328733e+00,-9.918886720283158764e-01,2.986662860729445701e-02,-3.823619116261679496e-01,6.190605414858686428e-01,-1.300909896220963091e+00,-7.920372610211372510e-01,1.049150837129108060e+00
2.806687723819239810e+00,-1.003791825415499606e+00,8.107177073199954842e-01,1.481797560293389160e-01,2.049305986095232068e+00,-4.551205135807985247e-01,-5.930183545267572187e-01,8.662530352196617933e-01,1.925647777827562690e-01,-3.837750186168860655e-01
